Tmc,i0,i1,i2,theta,x0
405.26788,0.025767495102512784,0.00699707251661007,1.6980995804488581,0.8015909326417745,-476.97684314721806
430.88327,0.034483149482232564,0.00879319561194399,1.7010556710478995,1.0658713711814978,-477.24454980311185
421.90503,0.024803486492562282,0.006391201338892646,1.6991686993226278,0.8452088586803784,-477.2359690175803
404.45163,0.021948185666008934,0.0057618556074886034,1.6991561489906513,0.6724497313212687,-477.51092961907017
408.7497,0.025572957564635776,0.006933942979489385,1.6997210495244817,0.7678446629593954,-477.19107197038056
402.38852,0.030737466838870863,0.007781267393738152,1.7006749727702526,0.9773612505183598,-477.28894197524716
407.06085,0.025053118033909694,0.006975256676946611,1.6984028737948182,0.7748540793570731,-477.0775262060103
404.29544,0.038448959868285844,0.009537902975035074,1.700404716593938,1.0541966682387167,-477.60342974103736
405.69904,0.02858677499817977,0.007368868351666844,1.698963577535815,0.8391573076901063,-477.17798586861824
359.9489,0.021351923589656485,0.005806138111164863,1.7051649983338917,0.590276926127064,-477.4257205838419
353.60178,0.02775409899723074,0.007435862445260215,1.7055465069737288,0.784686744190838,-477.00589275593904
355.55823,0.023722527026779096,0.006629988941484626,1.7058619864029803,0.5924446242087857,-477.380629299061
351.7253,0.02588228345721541,0.006997573177968777,1.7053344432145114,0.6630372564501971,-477.4373750046137
351.65897,0.023250362432158757,0.006778365679164301,1.7028942226609993,0.5820757504590801,-477.78917248555354
356.15338,0.023013051279309898,0.006258823258272314,1.7052945024326858,0.7110028583259356,-477.26390076922803
355.46823,0.022566542221004078,0.0062662087784313295,1.705917177923361,0.5830258068775369,-477.77554765992124
356.90976,0.033503322579341126,0.008655506469965322,1.7077154502318415,0.8049627409090675,-477.2736087396444
353.96634,0.027469011471750505,0.007294055955837219,1.7070318015009087,0.7336800300312016,-477.5479888304278
354.7387,0.023032759964516248,0.006211490502796297,1.7067767447055762,0.5688758684047507,-477.276596257226
310.84204,0.02466013024641702,0.0064515162372876635,1.704051261658688,0.5604756474604005,-477.0894209471032
306.86423,0.021750569863148942,0.005665391185537174,1.7050590843599653,0.49176975716766436,-477.0400817464142
301.65906,0.02451430526021323,0.00655122146114251,1.7050798174488138,0.5532618732118828,-477.3182379036405
306.47723,0.03543176789568715,0.009132269398722553,1.7063692909150954,0.8621432538416054,-476.949290030912
308.44415,0.024136023801400563,0.006727100948012038,1.7044976630036104,0.5986349019419107,-477.26914409241897
303.76733,0.026410985984478892,0.007253871922248233,1.705291177229579,0.5965560109956659,-477.1067168541473
305.2642,0.023759485684716055,0.006570158362368351,1.7052877136232647,0.559316037444382,-477.41579582559694
307.22015,0.028500928136709507,0.007613395919448001,1.7069545915716635,0.6081172788200686,-477.2539917764946
305.1261,0.022185080656985386,0.006217992461214724,1.7063372836898851,0.48687514391357267,-477.50856051736747
303.70746,0.02497358244410859,0.006706304296777948,1.7060987911226153,0.568347264651287,-477.07204987504883
250.25246,0.02696341007309946,0.007285862502745682,1.7004868168355751,0.5234312069980417,-477.5146002870637
249.09093,0.02699585585971085,0.007140392451791506,1.7016992673112379,0.529834695849226,-477.1425458109024
252.57863,0.024337218060752102,0.006380782925415637,1.7022592674484132,0.4508724831716925,-477.4936955928588
249.97255,0.02772994017839419,0.007271287549748812,1.7013376268372518,0.4956466829333698,-477.2979114473482
252.42758,0.0254150683102273,0.006930777440890467,1.7018201278456444,0.46692426511117213,-477.5860279318985
251.38034,0.026198566590618273,0.00718331467241936,1.7040157845824124,0.49772046175942813,-477.30663047324697
253.04306,0.027070442083819757,0.00738875246698282,1.7027008606058285,0.46281391976997494,-477.78265325758815
249.28131,0.02590521635090175,0.007074041798662247,1.7029064935055913,0.46868526786413917,-477.36056884903434
253.22636,0.025565628053542983,0.007021063172894369,1.7017121633210648,0.4577877612171145,-477.8288829668952
248.00331,0.027506428138144745,0.007515459008945654,1.7014765206660052,0.5748441260431062,-477.4961310472156
201.1543,0.026572169418764727,0.007229317101911589,1.706509518385527,0.3715481152710766,-477.44577426717973
200.21696,0.02677801500027261,0.0074418021289790635,1.7075834035034756,0.38513280223229956,-477.23146789596285
198.85577,0.026813165487738225,0.0073620897780136176,1.7066134441604826,0.3891793482926409,-477.6301026563261
200.65991,0.02640193583224145,0.007148658403291419,1.707384819064255,0.38196182219865626,-477.38460361353816
200.21074,0.0259964977685506,0.007264172702647382,1.7071981894238015,0.3978968987520979,-477.66192959161214
200.16887,0.026051391203103073,0.007053672067525927,1.707756507924994,0.372923568626673,-477.3977709271621
201.16498,0.026807970042647906,0.00763727437587678,1.7062048928323883,0.4512414349236627,-477.7638907545252
198.77646,0.026781647441893486,0.007575178199444894,1.707743134425333,0.40507563353622955,-477.52551681694933
200.31882,0.026772207663220554,0.00732509500105156,1.7075285224060526,0.40831995031521623,-477.81603252802245
201.3291,0.02696743791691816,0.007343829256847155,1.7077750326776333,0.37943912456951934,-477.5927313478542
180.2745,0.02727986139448293,0.007505280315220517,1.7051998175665999,0.38547883883191997,-477.53957447314514
179.38585,0.026654673141597245,0.007297232829095125,1.7045940442982304,0.36858879457636917,-477.47995782055824
180.03613,0.02712558903329079,0.007459106538375403,1.7049470775353344,0.3416905842137751,-477.6573632939394
180.68228,0.026682094272617907,0.00733983827797111,1.7053287810978701,0.3699161246802181,-477.4642072382992
178.99799,0.02600681255045156,0.0072323998753568665,1.704477151059475,0.31907895770561684,-477.8163727812237
180.32594,0.026447578310632127,0.007210351819319452,1.7055279805736812,0.3800393736052969,-477.40666957857826
179.41731,0.02687790730944701,0.007380260377189486,1.7059497304656865,0.3651096301775386,-477.64907929349965
180.1261,0.025752883588135288,0.007078286479356122,1.7058309940197256,0.34493740006186135,-477.46568576959504
180.15363,0.02682029923389316,0.007401177509942306,1.7068636229297705,0.3667625601874283,-477.65732044097217
179.74847,0.026591910054681707,0.007373116731966445,1.7053947561993636,0.3375964681159186,-477.6140591532757
160.27682,0.027766282015184503,0.007751635007043774,1.7036279066477686,0.34801726179754877,-477.61609262757014
160.20662,0.026824224902605616,0.007316804378827477,1.70373492033797,0.3394300686658985,-477.51926769937586
160.01114,0.026776570930807837,0.00739029731609174,1.7033754891760835,0.2994192661897955,-477.86378547642636
160.58981,0.0266394856192357,0.0073947089330602,1.7044849491580991,0.3148881773102671,-477.5011884291815
159.98634,0.02664868212422213,0.007345916719778096,1.7043319210148495,0.34592644008638224,-477.7482064725491
159.64902,0.026430972662822048,0.007286212233579951,1.704714361382236,0.32343736842549287,-477.52021446632494
159.79372,0.0272317748400114,0.0074305011190734715,1.7045090885952745,0.3400693908806352,-477.8107811870156
159.52408,0.027466769649728787,0.007523234981918131,1.7030346651877546,0.34022267014111374,-477.8413402361793
160.04187,0.02728999299226535,0.007419143351587262,1.7039395554887722,0.34490250564976654,-477.9763955045621
160.79288,0.026595870970881716,0.00729811574034816,1.7039714213153838,0.3154086535860128,-477.77962208857303
140.8317,0.02666345214886389,0.007324297157198483,1.7020601913154876,0.2908266637158654,-477.6535978687202
139.79716,0.02704310024543298,0.007339340998615697,1.7024962940531136,0.28443877239017595,-477.4954544276864
140.27252,0.026646975012341003,0.0074599140898484965,1.7008654725826087,0.28271653064117613,-477.9465131090625
139.84093,0.027050100962147848,0.0074476679444511265,1.7023799616266735,0.3157649651557674,-477.5646471654515
140.309,0.027744954304657628,0.007635379615708735,1.7028224681044848,0.3082684162748772,-477.79100503787384
140.21877,0.027239267155935526,0.007554010582736299,1.7030844690398341,0.31217165864837826,-477.6029961092396
140.34697,0.02700697480451689,0.0074397295353174665,1.7025708024785118,0.29787857430357717,-477.9348777727281
140.26341,0.02688519693414863,0.007495360520395127,1.7032717193912923,0.29873619223443953,-477.5901553358973
140.68553,0.02710639359544066,0.007383487920757231,1.7033017970089077,0.3200081417126908,-477.84887840139055
140.83138,0.02675886542918465,0.007437866373404465,1.7041415213216944,0.3016567121824357,-477.5796199073512
119.618866,0.02693298258204304,0.007575766392809302,1.6851980627593397,0.27228087421932684,-473.0840454493586
120.16889,0.02756341675359491,0.007704794493477117,1.6862293881383537,0.26647453886636857,-472.9038000672546
120.04068,0.02707799461946495,0.007595512611614306,1.6862435412505599,0.256603296819971,-473.10764005256755
119.57411,0.027386961044841382,0.00758376697866095,1.686376302812562,0.269611768967002,-472.9261055555246
119.97832,0.02713688638369118,0.007536224159230788,1.6861282002089413,0.26451894559762057,-473.19386166083984
120.318794,0.027014334504671982,0.007445506903132428,1.6869453150418172,0.26374498365524623,-472.9270074743144
119.88669,0.02696055065273049,0.007510449883057032,1.6862035362254622,0.2577448843991298,-473.3393546502419
120.12647,0.026673830956286136,0.007420062096943107,1.68571131008238,0.26302442600706516,-473.2160073197189
120.26387,0.027249311219006103,0.007635559561738452,1.6856829211188231,0.27123231545414705,-473.47575380242887
119.96731,0.02641628738404771,0.007362381228692554,1.6858900092575377,0.2575570615973079,-473.1899571609599
107.80989,0.026801214977453566,0.007404493765350554,1.682798641591331,0.24694602156030968,-473.38587751933176
106.902336,0.026657047552791583,0.0074364564598060415,1.6843116329137193,0.23899387302800176,-473.3248006879588
106.706406,0.02715186623732543,0.0076064262625727495,1.6842250632768037,0.2522064845713185,-473.60443141677024
106.320076,0.026868896104853837,0.007570250530893526,1.6834469066304476,0.241210524779449,-473.5597630484796
105.91208,0.026602015319262807,0.007307051033425075,1.6832980605315757,0.24265570924271912,-473.7823809044778
105.61144,0.02641992444799876,0.007328570014130851,1.6838084560343263,0.2340105584508226,-473.5068289329033
105.22968,0.026576281605677238,0.0073744473492184295,1.6842292083747505,0.21959312692104366,-473.7533583488811
104.59252,0.026869045075710033,0.007522062841773339,1.6851997641936587,0.22363866740645194,-473.4906699782093
104.60589,0.026454650886799574,0.007360221683748785,1.685137941891583,0.22948312410117716,-473.68202677186775
104.24941,0.02696332537145791,0.00743189301627641,1.6858350782556786,0.22949502218943965,-473.45639828606727
