x0,theta,di0,di2,epsilon,field
-287.5546979139426,0.27004326892517416,0.06997487594955566,0.0002049753561784211,0.04170054105403234,5.333333333333334
-287.5103119313034,0.2934838215725892,0.07133676129204242,-0.00012684531187619313,0.07966013421305428,5.4
-287.31653733469415,0.2665746317962122,0.07254192783202906,-7.089382287287403e-05,0.046995360116574125,5.466666666666667
-287.08571966837127,0.27577429039702317,0.07829153081327443,-3.0697663096368214e-05,0.0382900858279433,5.533333333333334
-286.9154169201402,0.2691528513776209,0.07308908273505497,5.583856168556288e-05,0.011157599127899829,5.6
-286.73347584642573,0.29110857265129547,0.07191853600771193,-5.9704521362919596e-05,0.07181199018799443,5.666666666666667
-286.5450053365185,0.266577053342483,0.07069026132166997,1.8178774026637795e-05,0.044525815560025404,5.733333333333334
-286.301723612599,0.2638909443129046,0.0706975468753648,6.739719810690427e-05,0.1152229755107514,5.8
-286.1132399302041,0.2681704530945603,0.07053532818028715,0.0001652283041791543,0.056546679047777104,5.866666666666667
-285.94056508873086,0.27029148983397955,0.06796303428869732,-6.89963340846344e-05,-0.001400677597232206,5.933333333333334
-285.8338323729395,0.2685719921297622,0.07060790254288424,-4.4548097248494184e-05,0.02276879552468089,6.0
-285.6240835459304,0.2753371466419738,0.06663463881306589,-7.532558693947657e-05,-0.0037744633675659642,6.066666666666667
-285.4376910902729,0.27580449936555007,0.06538018317036426,4.843109841684472e-05,-0.026971982278122038,6.133333333333334
-285.23208576283355,0.25831888662078784,0.07209661743676885,4.061132738187655e-05,0.025066937626135058,6.2
-285.02192845549115,0.2676413005484836,0.06814004889232353,-6.413044245965198e-05,0.05636045319138227,6.266666666666667
-284.7001605748073,0.2887595051457202,0.06410757716154661,6.623992678681759e-05,0.11157224112786944,6.333333333333334
-284.5185889318221,0.26065165862670586,0.06995232297030446,-5.414374759210239e-07,0.0924513162868912,6.4
-284.3229744311868,0.27519492351895886,0.06166486759609075,0.00010644275581669188,0.016501214480078876,6.466666666666667
-284.16557499198404,0.27348402270624483,0.061995966808327564,0.0001251791633584679,-0.019183000567689328,6.533333333333334
-283.8794115987294,0.28062010799024006,0.06436668507545894,0.00010054354213082686,0.046415767703349146,6.6
-283.57270756257395,0.2803963882226167,0.0634917362257281,0.00014484493704193326,0.03353710809118222,6.666666666666667
-283.4835342174512,0.26589029744329173,0.06536285399407821,-3.1425432580783834e-05,0.02682783449972594,6.733333333333334
-283.27679308781444,0.2608838255069724,0.06361181576583597,9.608771706056978e-05,-0.010029806200582641,6.8
-282.93677533979076,0.29175721012058453,0.05597579759345041,0.0001241173098117587,-0.02734661155204275,6.866666666666667
-282.8319354284121,0.27718149860917923,0.06232403184640558,3.373688316955869e-05,0.023090271590112794,6.933333333333334
-282.59322454535385,0.2726498231482175,0.06223436038016194,0.00013777903038609014,0.0019921815651224293,7.0
-281.7701934447552,0.2633097142397766,0.05733926018788552,4.4047238647208495e-05,0.034881511039823856,7.0
-280.93760527637943,0.2622870272702061,0.05299118900702126,0.0001065306545055094,-0.10237620728727695,7.066666666666667
-280.36670219647,0.26266495560029823,0.05405288857575663,0.00013908116351223163,0.009839911030481402,7.133333333333333
-279.979407215086,0.264601446590147,0.05368805646513936,9.929213087045381e-05,-0.0724710957925295,7.2
-279.61575561528167,0.2596328413508612,0.0543204535660747,2.2463970237406508e-05,0.0023654267767004153,7.266666666666667
-279.2323041208273,0.255537152766577,0.05310065250247648,2.5942117278629187e-05,-0.023339957164096273,7.333333333333333
-278.9834477297631,0.25791005378967763,0.05160054477288062,8.228036891127594e-05,-0.07904905584868857,7.4
-278.6595721901068,0.25585273847372597,0.05079228023169219,1.3776812463263913e-05,-0.026005521349580736,7.466666666666667
-278.37473877376016,0.25093941918305007,0.053196849090401,0.0001379836050270135,-0.08943519573814848,7.533333333333333
-278.094024148708,0.24941867317053598,0.050011268743329465,9.779368571411094e-05,-0.11361853211079824,7.6
-277.9194073166353,0.23041719619359388,0.05471470645146205,-4.996989069701169e-05,-0.0442211544644049,7.666666666666667
-277.63955854030564,0.24139253737779143,0.05289744500885551,2.6555127533640646e-05,-0.042965474035322304,7.733333333333333
-277.3937069613058,0.24496946499057254,0.05049888829899684,-2.3128697596914556e-05,-0.03256094049628807,7.8
-277.11204081676755,0.26959008577248345,0.047569110713706876,-5.534450651316325e-06,-0.045553587318511196,7.866666666666667
-276.8129366908678,0.25935384107451565,0.048616691178304604,0.00017901066662799183,-0.18316017963276318,7.933333333333333
-276.5541091552793,0.26160379352346647,0.05092362340916238,2.2043920699630135e-05,-0.11835032191192696,8.0
-276.3542722098754,0.2663783783915915,0.046943540382877826,0.00011418733686795143,-0.194243100786961,8.066666666666666
-276.15517844028096,0.25355095459511173,0.04873064245242773,0.00014753339114512005,-0.316776963145919,8.133333333333335
-275.99337314596147,0.2645346161826633,0.046278638224226565,-3.6586767681454476e-05,-0.27976922447881514,8.2
-275.77811077008937,0.2509777367816611,0.04595899111200048,2.9143215295042758e-05,-0.327517978862678,8.266666666666666
-275.5526866020524,0.25848088751643783,0.046832658711519995,5.9174715915667284e-05,-0.38497894996238724,8.333333333333334
-275.33685405146616,0.24977522944779665,0.049586978363755495,2.912346584635964e-06,-0.40540609085044943,8.4
-275.1151350148483,0.2635200433158481,0.04267651037758578,7.836243314370025e-05,-0.5161788473112136,8.466666666666667
-275.00137096504375,0.24647255823198222,0.04629966712019864,2.832377687049412e-05,-0.5208069290671606,8.533333333333333
-274.8102869959123,0.2747355977237323,0.04259551040793687,5.418615389968853e-05,-0.670274091704763,8.6
-271.5933260725603,0.24635235113953188,0.044952366205042504,4.9964755678059324e-05,-0.5350112507748418,8.6
-271.3719226381821,0.2562328721715551,0.039351858889223566,1.4897756798620177e-05,-0.5865125816159468,8.666666666666666
-271.01354872140104,0.24721527718257275,0.04176436934983141,8.589253876198785e-05,-0.6291850669309587,8.733333333333334
-270.8288284812067,0.2233158320246047,0.04318976066972179,0.00010208021704586839,-0.6487088024119791,8.8
-270.57975192390893,0.24179322170432543,0.04094150541061373,0.00010691069305136634,-0.6235370940097886,8.866666666666665
-270.3788134716376,0.24391098255284574,0.03927663723443358,7.577709562740315e-05,-0.6252633767192084,8.933333333333334
-270.11146769104306,0.22573535963435312,0.04169299331932295,2.7458570657474248e-05,-0.6468868242515468,9.0
-269.9541981950625,0.23375780807957244,0.039790087259556364,1.254347087274507e-05,-0.7061143873641466,9.066666666666666
-269.71970769323275,0.2432915402493347,0.03696836027656064,3.374289824250528e-05,-0.6834522851162621,9.133333333333335
-269.4993737016334,0.26029484982722895,0.03584976661537086,0.00015874803236591976,-0.676359511612024,9.2
-269.380855230449,0.24324314538555353,0.037347136533540416,2.3011698324835932e-05,-0.5989984845577182,9.266666666666666
-269.0004391558841,0.23676581733723287,0.034228153276506676,9.27275922235147e-05,-0.510791981306541,9.333333333333334
-268.7803115332641,0.23539355808987647,0.033628544542186896,9.717798606816888e-05,-0.36215123026450596,9.4
-269.4888112592964,0.23268925070891316,0.03527349827551217,0.0001243415162605764,-0.35185261655182604,9.4
-269.2006401659835,0.23988330128053162,0.03406798675143566,-7.601697089692971e-06,-0.37331014762329906,9.466666666666667
-268.9578459086062,0.24810548277298924,0.032616099741506435,4.9374520935836994e-05,-0.30510288877018277,9.533333333333333
-268.62595695890445,0.24802215441738518,0.0317763268681657,0.00010846956549055784,-0.3332821184518955,9.6
-268.3453688383059,0.24365805454963585,0.03224820532581509,0.00010107154611902391,-0.28871097760038883,9.666666666666666
-268.11445328066054,0.23575034609640805,0.031945574399265035,0.0001120481371339538,-0.2715650921898492,9.733333333333334
-267.85775427330975,0.23700287768067083,0.03183680259114723,1.2932052433523463e-05,-0.20333352253223805,9.8
-267.5240660146486,0.24936043361601665,0.028929423402866028,2.835057801701094e-05,-0.1599383469672126,9.866666666666665
-267.3285237359642,0.23832832614965524,0.03062208103221978,3.265298776422898e-05,-0.1501004886069128,9.933333333333334
-267.05358454952335,0.22904911019816782,0.03191522573206911,7.645242615726504e-05,-0.13757309224641634,10.0
