1.235494838218221536e-01
1.603233809754586181e-01
1.970972781290951104e-01
2.338711752827315749e-01
2.706450724363680393e-01
3.074189695900045316e-01
3.441928667436410239e-01
3.809667638972774606e-01
4.177406610509139528e-01
4.545145582045504451e-01
4.912884553581868818e-01
5.280623525118233186e-01
5.648362496654598663e-01
6.016101468190964141e-01
6.383840439727328508e-01
6.751579411263692876e-01
7.119318382800057243e-01
7.487057354336421611e-01
7.854796325872785978e-01
8.222535297409152566e-01
8.590274268945516933e-01
8.958013240481881301e-01
9.325752212018245668e-01
9.693491183554610036e-01
1.006123015509097440e+00
1.042896912662734099e+00
1.079670809816370536e+00
1.116444706970006973e+00
1.153218604123643409e+00
1.189992501277279846e+00
1.226766398430916283e+00
1.263540295584552720e+00
1.300314192738189156e+00
1.337088089891825815e+00
1.373861987045462252e+00
1.410635884199098689e+00
1.447409781352735125e+00
1.484183678506371562e+00
1.520957575660007999e+00
1.557731472813644658e+00
1.594505369967281094e+00
1.631279267120917531e+00
1.668053164274553968e+00
1.704827061428190405e+00
1.741600958581826841e+00
1.778374855735463500e+00
1.815148752889099937e+00
1.851922650042736374e+00
1.888696547196372810e+00
1.925470444350009247e+00
1.962244341503645684e+00
1.999018238657282343e+00
2.035792135810918779e+00
2.072566032964555216e+00
2.109339930118192097e+00
2.146113827271828534e+00
2.182887724425464970e+00
2.219661621579101407e+00
2.256435518732737844e+00
2.293209415886374281e+00
2.329983313040010717e+00
2.366757210193647154e+00
2.403531107347283591e+00
2.440305004500920028e+00
2.477078901654556464e+00
2.513852798808192901e+00
2.550626695961829338e+00
2.587400593115466219e+00
2.624174490269102655e+00
2.660948387422739092e+00
2.697722284576375529e+00
2.734496181730011966e+00
2.771270078883648402e+00
2.808043976037284839e+00
2.844817873190921276e+00
2.881591770344557712e+00
2.918365667498194149e+00
2.955139564651830586e+00
2.991913461805467023e+00
3.028687358959103904e+00
