x0,theta,di0,di2,epsilon,field
-322.84571057360324,0.4052267777188035,0.13773548986903897,-0.0004086961763959917,-0.06253310319445839,-2.333333333333333
-322.84876828079007,0.41203921416365613,0.13876560950367078,-1.998526690938461e-05,-0.0659729470021578,-2.2666666666666666
-323.0041313748471,0.4041032508282759,0.13867677116162083,-0.0005223784685401536,-0.06236942529497975,-2.2
-323.0343725961881,0.4181625805726088,0.13779173727931113,-6.529319820812831e-05,-0.09358012427639135,-2.133333333333333
-323.14579719137424,0.39627203835482644,0.14210690206093596,-6.352668305877016e-05,-0.09603755076762517,-2.0666666666666664
-323.2528291420065,0.4082562475352531,0.14147229908099437,-0.00012637151286242173,-0.08834503676690744,-2.0
-323.31269543675256,0.4014183643248777,0.1416172832607806,-0.00011037176758383772,-0.08392445954546802,-1.9333333333333331
-323.3654373960117,0.3990138840298953,0.14362197547805317,-5.929737355816112e-05,-0.13212132367382015,-1.8666666666666665
-323.4588184354681,0.39859137802219075,0.1460414682436665,-0.00010450691224888347,-0.10314838010425456,-1.8
-323.51983192571566,0.39675393552629756,0.14577178984189815,2.1304342712309203e-05,-0.11503996562469565,-1.733333333333333
-323.598640994821,0.39990938921165564,0.14610731869656224,-2.4595032085524556e-05,-0.12465828871203555,-1.6666666666666665
-323.6791415991778,0.4019920017256287,0.14444609737311798,0.0005180372067025397,-0.14758373068644715,-1.5999999999999996
-323.7604364326818,0.40563227529402573,0.1475168677274389,0.0003861848645370125,-0.1574565392401602,-1.533333333333333
-323.76993523818294,0.4034698099045052,0.1463286708058774,0.00013280750720668069,-0.18264306586167448,-1.4666666666666666
-323.4065189750529,0.39542430546578716,0.14481502892372394,0.00020855766615580907,-0.18528408544366937,-1.3999999999999995
-323.42970864232063,0.41031104421178916,0.1433553094881372,0.0013847286215600274,-0.16626688342653562,-1.333333333333333
-323.5023441563637,0.40733340619016734,0.14443900647810093,0.0011956280184133147,-0.18035809211027595,-1.2666666666666666
-323.62626281873054,0.39245949927341156,0.14472948076715333,0.0002930358723591533,-0.2565732017430217,-1.1999999999999995
-323.6413122773911,0.4067719635490745,0.13927044357286872,0.00023437511086338975,-0.2996325563006049,-1.133333333333333
-323.68049636440713,0.40412560598040403,0.14545883792532208,0.0007047246536293575,-0.3038608264727204,-1.0666666666666664
-323.7373777330864,0.3954346341691465,0.14354523053723064,0.0005583529553048758,-0.3658894429877166,-0.9999999999999996
-323.7713552472543,0.40341969296038244,0.14313275307547169,0.0006945182943951352,-0.3798700312619715,-0.933333333333333
-323.7894401885281,0.3993855088743484,0.14546162474040816,0.0007569757224726582,-0.4012175019958724,-0.866666666666666
-324.249974898547,0.4089181793094682,0.1377485486503723,0.00039211877231535035,-0.44451754235067553,-0.8
-324.2239615539845,0.4118283781539225,0.1377940686365936,0.0007327675068907337,-0.47255538983439827,-0.7333333333333331
-324.2659403128283,0.4030938310161732,0.14164252873968416,0.0005868167834056447,-0.5215203208901498,-0.6666666666666661
-324.31484882790267,0.4044306047033687,0.14366930995157523,0.0009132052025091588,-0.508259306203848,-0.6
-324.36359006622627,0.41123037303216675,0.1384620201453305,0.0007059311829906896,-0.5542717644929275,-0.533333333333333
-324.38170418151583,0.4067927292148948,0.1428029248772492,0.000588814338150058,-0.6114294283531719,-0.46666666666666606
-324.37333682368586,0.3910443921688926,0.14481628131643484,0.0006950055860653809,-0.610546466878621,-0.4
-324.40831418943736,0.4046211952564245,0.14722291844862376,0.0007521656743671451,-0.6189596287615913,-0.33333333333333304
-324.3901858115904,0.4054432338190846,0.14563164810286758,0.0004553235195500276,-0.7060887534249659,-0.26666666666666605
-324.3213710437284,0.41282058503181485,0.1499685320024106,0.0024174585519160983,-0.6347487494084397,-0.2
-324.4752710951837,0.4085563167308902,0.14989259778462424,0.0016249743622883475,-0.6400710352031503,-0.13333333333333303
-324.51188427174696,0.3992200950118365,0.1507280206256532,0.0002813024971823036,-0.6867198260956228,-0.06666666666666606
-324.51680140628,0.39049038110097045,0.1750942388638234,0.0009503408718235532,-0.6838515902493804,0.0
-324.51661607957465,0.4535904205234366,0.12156308434289673,0.0011036488505998504,-0.6487720314554458,0.06666666666666697
-324.4953729226013,0.4408771447989827,0.1142439521746173,0.0007664271155155845,-0.7094160556167262,0.13333333333333394
-324.53894037349664,0.45371843751689594,0.11058079672125502,0.0006852302088992203,-0.6073634157826565,0.2
-324.50944612095196,0.45567007639869084,0.11148023685723811,0.00047060531833100015,-0.6599600710704504,0.266666666666667
-324.48044757959656,0.43845062084089853,0.11493455151523999,0.00040304939041880606,-0.6437396859939903,0.3333333333333339
-324.4074051951471,0.45009021736086496,0.1176367946225262,0.0006582117872480384,-0.6111892143346175,0.4
-324.47138447884976,0.42596580536994866,0.12396714029001454,0.0006758772376993286,-0.6005292792345575,0.46666666666666695
-324.4315063652812,0.44834597091505995,0.12299948967807653,0.0011874659535225864,-0.547133062405564,0.533333333333334
-324.3624924481071,0.423398791394576,0.13175901560201317,0.0011628325277508649,-0.5220093755781435,0.6
-324.329149155382,0.4187342996203823,0.13422285824773217,0.0008738963761583217,-0.49516641671097866,0.666666666666667
-324.3198633838835,0.4168619350325038,0.13776866138812222,0.0008433778810890092,-0.4584184026180715,0.733333333333334
-324.1959517184509,0.40959994015227635,0.13816618311070478,0.000852843977157556,-0.428051981192484,0.8
-324.15491105049136,0.41758533825945787,0.1342832464561598,0.00024828851484453315,-0.453947971665545,0.8666666666666669
-324.1238867378129,0.41034034578730155,0.13792228817212193,0.0003006589560952088,-0.353379909285549,0.9333333333333339
-324.12499020867915,0.39817785970133923,0.13967546636326955,0.00038996833575323655,-0.3531173567460079,1.0
-324.1203890085164,0.4034511381904856,0.138970102129089,0.00037769363506992765,-0.33698155919917494,1.0666666666666669
-324.0914344961814,0.405811333171526,0.14048318969906476,0.0001813233374056738,-0.3039844602851616,1.133333333333334
-324.04862747926944,0.3956312488013183,0.14549385292249148,7.029214671649217e-05,-0.26738067322786674,1.2
-324.03857317369994,0.4090716726143063,0.14237940429198767,0.0001700305598180531,-0.2466252238785946,1.266666666666667
-323.9538490935949,0.39975157380998694,0.14431392478459548,0.00012373116005965954,-0.20878262254445978,1.333333333333334
-323.8349969021195,0.4008640788717261,0.14246607376449671,-8.624670860781704e-05,-0.21027290364053028,1.4
-323.9494942739647,0.39678174537578015,0.13945970322946688,-0.00016953606940859882,-0.18203093166385811,1.466666666666667
-323.9237398398182,0.4045112825017369,0.14235378782473423,-0.0001721327107851388,-0.16297205795897143,1.5333333333333339
-323.9066281090454,0.41500267492176557,0.14117646330717848,-0.00017353631246240178,-0.17043534654477283,1.600000000000001
-323.81278232401746,0.4041987696836134,0.14312179017183613,-0.00019783169075123487,-0.12544339036506894,1.666666666666667
-323.6825690207007,0.3980797939098127,0.14248004369695644,1.0651489647321113e-05,-0.119790783965222,1.7333333333333338
-323.6242780803874,0.3934482639142043,0.13864445687281335,0.000538728413749079,-0.13482767838597384,1.800000000000001
-323.59071841983473,0.39850611854356993,0.1414337504822911,-0.00019281371831071919,-0.12396198861837986,1.866666666666667
-323.4814362069148,0.3985025970966365,0.14049290361751635,-0.0002736083107581148,-0.0761429043142529,1.933333333333334
-323.41864133121277,0.393193579971637,0.14017706444979694,-0.00016527270093953875,-0.08868828274095597,2.000000000000001
-323.28466301329047,0.3989635150306719,0.13763074640402545,8.42126790432586e-06,-0.07443147822340163,2.066666666666667
-323.26240415778216,0.3974961283749545,0.13924814130564214,-0.00012368757819705605,-0.09399765921865866,2.1333333333333337
-323.17301526811576,0.3998519103638819,0.13627047251213367,-0.00013160064056903933,-0.0618503682528151,2.200000000000001
-323.21171687138013,0.3970061986984744,0.13680968505458488,6.326294938615783e-05,-0.07920593585464876,2.266666666666667
-323.1704447909443,0.39289007836228196,0.13697463676650556,-0.00023060107313052029,-0.058056624993930786,2.333333333333334
-323.08125479347393,0.39924988596606287,0.1377288968611868,-6.290681133206285e-05,-0.07122813601931066,2.400000000000001
-322.90082496852426,0.3954715788959222,0.13708468093359724,-0.000266500490817985,-0.04205366960036946,2.466666666666667
-322.83324910575556,0.3900424078295112,0.13316975928900582,2.7653375580240713e-05,-0.07010436605747092,2.533333333333334
-322.69903828066253,0.3941932660389703,0.13380432960207483,-0.00031384616632988027,-0.04206373173133313,2.600000000000001
-322.61009276349796,0.3996030724489633,0.13198842236157968,-0.000233616349482846,-0.021022824659286694,2.666666666666667
-322.4735739850796,0.39291553604799095,0.13183254488569182,-0.00012444149178772652,-0.049077181009331755,2.733333333333334
-322.3533643436566,0.39493480624184346,0.13186929882033951,-0.0002429861714030309,-0.03694671672825309,2.8000000000000007
-322.274975930767,0.39394382873518363,0.12837965690670877,-0.00039546003072177537,-7.44335576304366e-05,2.866666666666667
-322.18772012532816,0.3940257934273835,0.1279970125944145,-0.00020951606468416994,-0.03562918073752144,2.933333333333334
-322.0740310600342,0.39945227220774515,0.12710633854650127,-0.0002568201542383907,0.0024379627735600937,3.000000000000001
-321.9993630144625,0.39293941748679706,0.12921141676351186,-0.00031133519802672104,-0.007081017907225093,3.066666666666667
-321.873208969374,0.3936017306481435,0.12530331436555378,-0.00011687539707039833,-0.028415080190580616,3.1333333333333337
-321.72935267067106,0.3854827198935878,0.12545504605723756,-0.0002031356334109766,-0.052925092038186385,3.2
-321.9393791225004,0.39031506240373265,0.1240032213039741,-0.0002145881339685664,-0.0033854346160789362,3.266666666666668
-321.8738844076057,0.3936285221489777,0.12137833818748661,-0.00012229757264462684,0.004783452767038176,3.333333333333334
-321.76206610221647,0.3957901945927724,0.1203833262421642,-3.4234054409393025e-05,-0.026241407719995016,3.4
-321.62704776662815,0.39699773162111734,0.11963349241700795,-0.00040568894135325855,0.019014843956254975,3.4666666666666677
-321.4793455246758,0.38678890253610715,0.11660697806438368,-0.0003316370318625085,0.040058999031331685,3.533333333333334
-321.3259201101017,0.38515719788656644,0.1155603089729804,-0.00025505390517398805,0.012152641347867458,3.6
-321.23277705593443,0.40755391267854607,0.1118822861667711,-0.00018297571922044507,0.006922335144243612,3.666666666666668
-321.0109982786175,0.4036490285253909,0.11098002205184437,-5.985915230245331e-05,0.010193610351289916,3.733333333333334
-320.8546764938026,0.4075652804639312,0.10900301365171704,-0.0002007853809085576,0.006536174025433898,3.8
-320.61709231791906,0.38055583228130735,0.11436119029181444,-3.241358546395513e-05,-0.001479814410835189,3.866666666666668
-320.4755642170802,0.39553128283520134,0.10883195542205985,-0.0001479925864404788,0.04421701183643943,3.933333333333334
-320.2953329445832,0.40716774077653584,0.10677397434987827,-0.00024358751668945625,-0.003986539300325213,4.0
-320.10174587459545,0.4079347765544832,0.10608118891913004,-0.0002553496938450012,-0.04973065142324258,4.066666666666668
-320.09022301895465,0.3908264307477261,0.10635616105286014,-0.00048489107547751995,-3.5468610890678436e-05,4.133333333333334
-319.90585415876774,0.3900806380561627,0.10546575515461155,-0.000295121566095565,0.01886385799390762,4.2
-319.715521231447,0.39195008244806867,0.1018894847979282,-0.00011298689449210325,0.005084546008804357,4.2666666666666675
-319.51473861408726,0.39339183579504017,0.10234262776009762,-0.0003034796991827546,-0.014261566038546471,4.333333333333334
